구분,코드,키워드,,,
ATA,5450,L/H PYCON ACC PNL (475AL) PAINT PEEL OFF,,,
ATA,5454,R/H WING AFT FIXED FAIRING PAINT PEEL OF,,,
ATA,5454,L/H WING AFT FIXED FAIRING PAINT PEEL OF,,,
ATA,5452,R/H PYLON AFT FIXED FAIRING LINK ASSY BE,,,
ATA,5452,R/H PYLON LWR FAIRING INB'D SEAL TORN,,,
ATA,5452,R/H PYLON FIXED FAIRING INBD' PLATE CRAC,,,
ATA,5452,RH PYLON MOV' FAIRING ROD LOWER BONDING,,,
ATA,5452,RH LAPF FWD' SEAL TORN,,,
ATA,5452,LH PYLON AFT FIXED FAIRING FITTING SPHER,,,
ATA,5452,RH PYLON AFT FIXED FAIRING FITTING SPHER,,,
ATA,5452,LH AFT PYLON LOWER FAIRING FWD SEAL TORN,,,
ATA,5454,L/H PYLON AFT FIXED FAIRING LINK ASSY BE,,,
ATA,5452,LH PYLON AFT FIXED FAIRING INBD' MOVNTIN,,,
ATA,5452,LH AFT PYLON LOWER FAIRING BOTH SIDE SEA,,,
